Mateo;71238350;69914
Mateo;71245643;51353
Hugo;71254618;77505
Javier;71255698;80252
Javier;71248612;63710
Mario;71255791;60717
Javier;71243942;60116
Enzo;71245793;72625
Martin;71237956;60307
David;71255420;64610
Alvaro;71245685;66084
Alvaro;71262261;76814
Marco;71249170;78585
Hugo;71263233;78083
Javier;71250622;53369
Mateo;71261170;58841
Marco;71252901;78654
Izan;71254926;73421
Marco;71246088;73459
Marco;71244181;59146
Hugo;71234701;73441
Diego;71241717;68156
Diego;71246224;61830
Martin;71265043;70709
Javier;71236834;81099
Mario;71259842;54167
Hugo;71235515;52406
Leo;71254385;69048
Leo;71259599;72875
Javier;71253628;82238
Adrian;71266238;61332
Daniel;71243428;57894
Enzo;71238237;54673
Pablo;71244316;79154
Diego;71245962;81400
Mateo;71240107;76274
David;71262339;76493
Enzo;71242957;72165
Mateo;71245565;55040
David;71239913;63583
Pablo;71237998;78601
Izan;71266790;70211
Mateo;71241287;70600
Mario;71247559;52647
Manuel;71240973;56741
David;71245092;80127
Leo;71252377;60010
David;71234698;63081
Leo;71236832;62034
Mario;71239467;64290
Manuel;71246612;61752
Lucas;71237489;66648
Diego;71252482;59122
Martin;71240255;55761
Enzo;71250928;65080
Javier;71257106;52257
Marco;71264883;75694
Javier;71258942;73567
Mario;71236075;73440
Alvaro;71265269;70812
Lucas;71236010;77143
Leo;71240417;54162
Enzo;71245300;58386
Martin;71240049;58167
Alex;71247962;65025
Alvaro;71252787;64313
Izan;71237656;81498
Hugo;71239111;70046
Pablo;71249795;62429
David;71249233;61166
Javier;71247020;58982
Pablo;71239036;71854
Leo;71254715;58967
Mateo;71252835;54567
Javier;71261883;69061
David;71239419;81052
Hugo;71237054;70000
Hugo;71258841;68482
Martin;71263153;54244
Adrian;71262058;67168
Javier;71239988;55133
Diego;71246570;68433
David;71251016;80709
Alvaro;71252427;79463
Daniel;71238338;79967
David;71250762;71012
Diego;71239347;72448
Manuel;71234647;72825
Manuel;71234643;72932
Javier;71261994;78102
Mateo;71245321;51327
Adrian;71235607;65768
Hugo;71263910;52702
Lucas;71266421;51866
Hugo;71252724;62837
Diego;71263939;68345
Izan;71260955;79715
Martin;71259976;64646
Mario;71242137;65055
Martin;71252702;53399
Mario;71252154;53638
Daniel;71252401;53407
Mateo;71266505;74686
Javier;71251473;64309
Manuel;71235716;52084
Hugo;71260076;66535
Adrian;71239273;61268
Izan;71252424;77316
Diego;71245053;54482
Mateo;71237466;72164
Diego;71265567;80029
Mario;71263755;72021
Hugo;71254265;74068
Javier;71241091;52018
Hugo;71266109;68944
Pablo;71244446;59216
Hugo;71256486;66209
Lucas;71251534;72523
Marco;71248625;62615
Alvaro;71251547;60886
Daniel;71239641;78950
Lucas;71242302;74132
Mario;71238574;51915
Martin;71250125;53682
Izan;71259293;79544
Javier;71248752;53676
Enzo;71240917;78195
Leo;71264785;67335
Javier;71234809;53935
Hugo;71239443;52976
Lucas;71260583;53119
Daniel;71257321;56053
Hugo;71258368;75071
Alvaro;71264039;71506
Manuel;71261806;56769
Leo;71245601;62093
Alvaro;71256607;52313
Leo;71254137;69978
Marco;71257834;80811
David;71244839;60151
Martin;71253153;70210
Daniel;71246046;51580
Mario;71247353;67663
Alvaro;71251428;67297
Leo;71235718;78642
Martin;71238062;60060
Javier;71254666;64403
Hugo;71243744;70954
Mateo;71253381;71984
Leo;71254659;81375
Adrian;71255491;64435
Daniel;71256213;64718
Javier;71239263;76332
Izan;71256115;81331
Daniel;71245424;76540
Marco;71238930;72212
Leo;71249765;66653
Marco;71236618;67616
Lucas;71265711;59846
Adrian;71250643;55542
Martin;71255116;50396
Pablo;71247692;80977
Marco;71250137;67762
Martin;71238624;80081
Alvaro;71237935;78977
Diego;71263978;69469
Alex;71261363;75557
Enzo;71248164;75085
Diego;71258852;63229
Leo;71250818;74842
Lucas;71259605;64004
Javier;71249679;53389
Martin;71262852;71736
Manuel;71252381;62371
Adrian;71266905;63152
Adrian;71262318;64154
Hugo;71235636;70637
Diego;71237155;52584
Mateo;71266503;73284
Martin;71256969;53773
Izan;71254329;78723
Daniel;71240482;50039
Enzo;71241792;58637
Martin;71255422;55803
Enzo;71255355;56877
Izan;71246015;67146
Pablo;71251434;62026
David;71239644;65829
Enzo;71243479;79684
Hugo;71247484;65872
Diego;71256987;78885
Javier;71255171;54880
Pablo;71240555;75491
Daniel;71260331;82559
Alex;71254984;66544
Daniel;71257018;67137
Lucas;71239197;75971
David;71265842;63769
Alvaro;71265966;54947
Marco;71245969;69133
Lucas;71246381;64857
Marco;71250560;71613
Leo;71240898;79254
Enzo;71243641;53215
Adrian;71256188;71981
Lucas;71258062;58801
Pablo;71256662;64378
Alex;71260960;62490
Alex;71236699;61053
Daniel;71255450;68462
Alvaro;71241869;70045
Martin;71267218;50193
Adrian;71265176;60690
Enzo;71255905;58989
Martin;71260033;76126
Leo;71248781;59893
Alex;71241158;54369
Pablo;71237531;77872
Mario;71263665;77293
Leo;71266340;82430
Daniel;71261899;78821
Javier;71267068;50322
Alex;71248047;59976
David;71239318;75996
Manuel;71237808;79291
Manuel;71237608;70483
Alex;71242506;73585
Martin;71251056;62304
Izan;71258276;69502
Leo;71251510;67806
Pablo;71248761;67316
Alvaro;71251425;64357
Mario;71252816;79204
Daniel;71238441;64092
Izan;71252298;64920
Enzo;71245404;60933
Pablo;71261282;76697
Adrian;71265707;57598
Leo;71252489;53860
Enzo;71237492;50937
Alvaro;71251283;70107
Mario;71261900;61574
Mario;71240819;62933
Adrian;71266803;75087
Manuel;71239547;50518
Mario;71250553;54551
Mario;71236764;66908
Enzo;71261499;58706
David;71245143;79041
David;71240832;74814
Mateo;71245151;61213
Mateo;71244001;76726
Enzo;71241497;82617
Hugo;71249347;52544
Leo;71244550;76262
Mateo;71255175;52739
Lucas;71257713;53853
Daniel;71255483;70820
Izan;71267129;81262
Hugo;71266809;50243
Daniel;71239066;55850
Enzo;71236656;59140
Adrian;71253548;71374
Diego;71237003;69614
Marco;71243174;71959
Diego;71249719;69391
Manuel;71234819;58692
Hugo;71250097;50197
Javier;71254029;51700
Alex;71246187;72418
Manuel;71262601;64294
Hugo;71240415;72397
Hugo;71255924;61695
Leo;71242863;64648
Leo;71246609;61219
Marco;71257251;50142
Adrian;71242682;73671
Leo;71240611;78286
Pablo;71234731;63937
Daniel;71246079;55468
Manuel;71247176;52037
Leo;71250725;65356
Alvaro;71245963;51987
Izan;71237900;74085
Pablo;71263129;69688
Izan;71247626;68272
Pablo;71257269;54457
Pablo;71249356;71531
Adrian;71242503;65984
Daniel;71243485;57420
Lucas;71240941;50205
Mateo;71261262;53508
Mario;71237079;56894
Mario;71237975;77794
Izan;71263709;76011
David;71266312;82495
Diego;71244935;50794
Adrian;71238752;52398
Pablo;71249288;66513
Enzo;71262064;65321
Mateo;71256407;53940
Mario;71236934;81076
Alex;71234798;80248
Pablo;71245531;60208
Lucas;71256853;74464
Hugo;71234876;58188
Leo;71264000;75201
Diego;71249306;66007
Pablo;71254829;50140
Javier;71243285;70378
Leo;71256261;52036
Adrian;71246163;74907
Izan;71256815;67556
Leo;71246657;70194
Daniel;71239373;56069
Marco;71256988;72228
Martin;71257122;77017
Enzo;71250695;57403
Leo;71236566;69752
Javier;71259613;76463
Lucas;71262410;60637
Diego;71246852;50209
Marco;71261373;73143
Pablo;71266151;67002
Enzo;71255605;54578
Lucas;71240419;62417
Alvaro;71234982;74754
Martin;71264719;56561
Javier;71249739;65364
Alvaro;71242846;56849
Mario;71246958;62583
Adrian;71262096;57432
Adrian;71238166;67668
Adrian;71243636;58318
Mario;71253073;70930
Javier;71254240;67513
Enzo;71257231;57975
Daniel;71259116;68777
Alvaro;71253719;50662
Marco;71262930;54608
Martin;71236779;56590
Alex;71244041;66243
Pablo;71243267;66204
Enzo;71265452;64949
Pablo;71247782;65175
Javier;71258254;57799
Alvaro;71252926;80941
Manuel;71253898;73993
Alex;71265422;68885
David;71248372;75064
Leo;71236224;50907
Hugo;71250995;65892
Daniel;71253521;57516
Marco;71262697;82429
Alvaro;71250753;79989
Daniel;71256891;57981
Adrian;71245707;56447
Hugo;71262733;79658
Alex;71259295;78539
Enzo;71248729;65179
Lucas;71246154;76237
Adrian;71251176;74255
Adrian;71266127;54894
Hugo;71240201;81082
Enzo;71247907;69962
David;71240237;74118
Leo;71242696;55724
Lucas;71260773;70657
Manuel;71257147;69307
Daniel;71255861;70776
Javier;71263534;65482
Alvaro;71261760;51299
Adrian;71260942;64213
Martin;71262134;65456
Lucas;71241084;60547
Izan;71234948;60564
Pablo;71256259;59222
Alex;71267010;75492
Javier;71237365;69569
Lucas;71256013;54574
Lucas;71244979;67939
Manuel;71264264;75009
Marco;71249612;75162
Adrian;71246918;59684
Martin;71247158;52772
Manuel;71240005;69558
Pablo;71251217;67213
Marco;71250882;64358
Martin;71237296;62877
Lucas;71259147;62018
Daniel;71237086;50173
Adrian;71260445;72149
David;71252443;53199
David;71237557;76673
Enzo;71235522;52462
Alex;71261141;64872
Mario;71249238;63503
Alvaro;71267242;64309
Leo;71265133;71422
Marco;71252195;67487
Marco;71253614;76453
Pablo;71248337;51857
Martin;71264413;67493
Pablo;71251423;63784
Daniel;71249196;69800
Leo;71252307;64523
Alvaro;71234632;72112
Martin;71242323;52687
Martin;71249823;73240
Javier;71239063;52834
Mateo;71263242;64251
Marco;71267166;59819
Alvaro;71264362;56892
Martin;71257466;73452
Martin;71242449;73325
Lucas;71263629;66438
Diego;71238799;51773
Alvaro;71243471;71461
Izan;71260870;65081
Martin;71241973;63628
Manuel;71240829;67075
Mateo;71250454;70004
Marco;71237757;68178
Adrian;71236501;62775
Adrian;71251032;73551
Alex;71258751;82240
Martin;71236448;65327
Izan;71235050;73593
Hugo;71251847;76570
Pablo;71235105;59954
Enzo;71255896;73920
Adrian;71241170;77355
Adrian;71240579;56620
Lucas;71244406;78540
Diego;71248829;71087
Mateo;71246757;72117
Daniel;71235038;62975
Daniel;71235866;56874
Izan;71246720;57051
Izan;71237009;53759
Daniel;71258513;74453
Martin;71256260;63766
Enzo;71258774;75537
Marco;71234869;75159
Lucas;71241610;76823
David;71253636;50770
Marco;71251111;59149
Adrian;71244673;50722
Izan;71253621;69104
Diego;71256894;63009
Adrian;71266551;72112
Hugo;71265996;71175
Mario;71247306;55082
Marco;71258470;62743
Enzo;71237523;64641
Martin;71237430;76634
Leo;71254039;59976
Martin;71257853;56865
Izan;71240639;71785
Diego;71245120;78854
Hugo;71245966;64739
Hugo;71251915;56279
Javier;71253920;69290
Mario;71265961;75582
Daniel;71241681;61769
Leo;71236574;66816
Daniel;71263525;58913
Daniel;71239050;61476
Lucas;71265276;58963
Adrian;71235138;65638
Alex;71239738;54460
David;71259572;64955
Manuel;71243763;72070
Alex;71254017;64475
Izan;71239216;82237
Martin;71246921;58378
Martin;71239149;63341
Mario;71246685;82571
Lucas;71251558;63792
David;71257497;64145
Hugo;71248192;63029
David;71248716;65156
Lucas;71243836;55081
Mateo;71236926;74736
Martin;71261038;71305
Mario;71240500;61826
Izan;71250489;54594
Mario;71251066;76501
Javier;71237744;75440
Lucas;71260903;78079
Izan;71241338;51156
Izan;71252688;57381
Izan;71235138;74724
Mario;71262945;78202
Mateo;71237725;81012
Leo;71259360;58990
Enzo;71244719;54772
David;71234751;77063
Enzo;71245678;80177
Pablo;71261575;54925
Alvaro;71236189;65820
Enzo;71240707;78103
Pablo;71246737;55307
Lucas;71245111;76187
Pablo;71262235;51747
Izan;71250694;57224
Alvaro;71241328;64182
Alex;71236499;70684
Adrian;71267177;75958
Javier;71264317;77551
Daniel;71257639;70287
Martin;71264078;81514
Leo;71241544;66563
Mario;71237552;79396
Adrian;71255341;80094
Daniel;71241796;67166
David;71266883;54681
Lucas;71253174;53006
Mateo;71263109;70477
Alex;71258073;79424
Adrian;71240893;61055
Hugo;71245813;72881
Lucas;71253286;82088
Alvaro;71261073;56560
Enzo;71236220;80530
Lucas;71247257;82036
Marco;71256487;51671
Diego;71245296;78678
Alvaro;71267190;73252
Javier;71266259;51895
Mario;71252270;54040
Pablo;71258516;80646
Enzo;71253979;51665
Pablo;71244181;78484
Adrian;71240346;67968
Mateo;71252624;66103
Izan;71236450;73891
Javier;71249291;57588
Hugo;71257839;67764
Izan;71244298;80102
Javier;71250903;68713
Adrian;71236956;72405
Mario;71255553;79074
Leo;71251991;66373
David;71249636;56403
Lucas;71259425;55002
Mario;71254115;50438
Mateo;71245782;79209
David;71263007;68050
Adrian;71255846;51731
Izan;71266962;63835
Enzo;71264714;58419
Adrian;71266389;65454
Diego;71240671;79886
David;71247197;80414
Adrian;71250044;63359
Mateo;71246612;81768
Diego;71250477;53789
Pablo;71266199;72329
Alex;71240529;76171
Adrian;71257982;65745
Mario;71244753;78313
Pablo;71263487;64526
Mateo;71248808;73641
Adrian;71241548;75755
Mateo;71238192;80695
Pablo;71263855;52691
Alex;71235639;67624
Diego;71249696;77055
Adrian;71237448;61688
David;71237443;74862
Leo;71254695;59775
Lucas;71259919;54015
Diego;71259890;67991
Diego;71236620;75234
Martin;71267181;69307
Adrian;71252590;51229
Manuel;71236697;52862
Diego;71247477;67033
Lucas;71256043;81194
Hugo;71260891;68779
Enzo;71241658;70377
Diego;71258741;69154
Javier;71237318;73543
Mario;71248527;80949
Pablo;71258205;52719
Diego;71248054;61292
Manuel;71241353;69864
Marco;71244258;70876
Lucas;71253715;74701
Adrian;71260740;54852
Hugo;71254650;80039
Martin;71261215;55541
Martin;71265137;60021
Mateo;71248249;65612
Martin;71260604;72333
Daniel;71266185;59105
Alex;71249164;62806
Mario;71234599;52669
Pablo;71238822;69637
Izan;71251117;74542
Alvaro;71252981;78956
Lucas;71248647;68382
Alvaro;71261281;53503
Hugo;71246057;69871
Pablo;71265591;62091
Hugo;71262817;61253
Hugo;71250120;64098
Martin;71260220;78936
Diego;71240207;81640
Leo;71264252;67983
Alex;71256187;81336
Pablo;71252559;72605
Marco;71237548;52712
Enzo;71240264;72795
Daniel;71266117;75284
David;71249604;76299
Hugo;71263015;56620
Alex;71236809;73676
Marco;71265967;73285
Lucas;71253182;65894
Lucas;71239109;59100
Adrian;71239110;59582
Adrian;71257316;74817
Izan;71252400;75141
Diego;71243115;77874
Izan;71262514;77832
Manuel;71265735;54731
Leo;71244650;79404
Alex;71239009;65354
Izan;71238874;62964
Diego;71266898;82534
Martin;71252320;56105
Adrian;71252811;66600
Marco;71250384;65019
Pablo;71266865;77439
Leo;71239996;81586
Marco;71253091;82186
Mateo;71237399;57029
Marco;71265183;78805
Enzo;71246503;78332
Javier;71259899;65007
Daniel;71256463;57952
Hugo;71239039;60203
Marco;71243347;55327
Adrian;71238706;70503
Adrian;71251234;78526
Diego;71237566;68400
Manuel;71263308;62248
Enzo;71237110;71837
Alex;71248687;69236
Hugo;71265767;75950
Mateo;71245183;77695
Enzo;71255353;82081
Manuel;71238198;65969
Mario;71243783;66545
Javier;71236747;67964
Mario;71242871;62202
Martin;71252676;57212
Alex;71245250;69498
Daniel;71238087;76100
Mateo;71236199;60267
Marco;71237025;63281
Martin;71251894;72676
Hugo;71261843;53480
Pablo;71244032;60676
David;71255864;82493
Marco;71250703;54550
Mario;71252962;80063
Daniel;71255214;54380
Hugo;71265350;67097
Daniel;71238506;64681
Mateo;71247879;62978
Alex;71237589;71021
Alvaro;71263174;75396
Mario;71239407;69019
Marco;71251903;51113
Lucas;71241350;61376
Leo;71238171;74756
Alvaro;71260329;79157
Lucas;71247487;58758
David;71245440;59161
Daniel;71242111;66206
Lucas;71257384;52537
Hugo;71238143;77215
David;71253865;51829
Marco;71267243;70867
Alvaro;71234905;50000
Pablo;71249158;52176
Izan;71247693;54947
Martin;71252167;59102
Marco;71254949;72114
Martin;71255415;79776
Leo;71237462;81937
Javier;71260051;50733
Leo;71249735;60694
Manuel;71252380;74850
Pablo;71251149;77783
Manuel;71267030;74012
Enzo;71266802;76764
Adrian;71243953;81807
David;71240273;65544
Javier;71260167;80632
Martin;71252899;60024
Alex;71264947;55650
Mario;71263573;82744
Alvaro;71246649;61491
Enzo;71235778;65825
Enzo;71244650;54197
Lucas;71242719;58185
Javier;71251020;67299
Martin;71239295;57018
Mario;71255220;62235
Martin;71239294;58234
Izan;71262545;51072
Lucas;71266667;81152
Manuel;71263252;60989
Pablo;71252620;70064
Adrian;71242301;55774
Pablo;71244373;74229
Diego;71255930;55161
Alvaro;71258277;78598
Alvaro;71250385;74344
Mario;71261543;55947
Adrian;71253331;81080
Izan;71240551;63379
Manuel;71245768;72606
Martin;71243648;55956
Alvaro;71259092;72079
Diego;71250539;82299
Mario;71241795;59345
Diego;71247315;77289
Enzo;71250818;63385
Javier;71243138;68408
Mario;71238769;71452
Alvaro;71252927;59097
Pablo;71262469;55571
Pablo;71248947;63785
Lucas;71256193;56741
Alvaro;71248625;79316
Alex;71266861;51641
Mateo;71241077;57947
Daniel;71246540;79381
Leo;71236024;71256
Lucas;71238213;78303
Lucas;71252905;56470
Marco;71245886;76884
Alex;71263144;81178
Mario;71266711;51154
Adrian;71237850;71594
Daniel;71248389;52361
Adrian;71245937;78712
Manuel;71253055;80752
Lucas;71259959;70651
Martin;71258236;62033
Diego;71240960;52254
Mario;71234611;63493
Daniel;71244240;65610
Adrian;71235417;62526
David;71242455;56567
Hugo;71248530;71784
Adrian;71235984;51910
Lucas;71257877;59282
Martin;71264681;59990
Javier;71259181;59734
Pablo;71266939;78162
Enzo;71255964;63548
David;71241529;77669
Manuel;71234899;71182
Marco;71253288;56600
Daniel;71264309;69906
Marco;71242099;77773
Hugo;71246048;56109
Izan;71235712;54605
Enzo;71252147;53328
Leo;71239371;81574
Alvaro;71243400;56267
Alex;71239607;54598
Javier;71247837;66641
Mateo;71258325;75424
Lucas;71240799;62677
David;71262347;53691
Enzo;71244569;76940
Alvaro;71238950;57202
Mateo;71266220;76461
Martin;71255484;80218
Enzo;71242591;80593
Adrian;71243881;64642
Javier;71248111;68863
Pablo;71248331;81038
Manuel;71242589;69827
Enzo;71247812;82134
Izan;71249712;77029
Hugo;71251446;75921
Javier;71250662;62872
Enzo;71236717;66618
Daniel;71235209;65854
Daniel;71250290;74159
Hugo;71240608;65552
Daniel;71247239;54707
Leo;71239158;54602
Mateo;71255274;51420
Hugo;71265006;78003
Marco;71255105;67362
Diego;71254107;73098
Alex;71259704;71801
David;71234842;79950
Martin;71263793;69180
Leo;71249110;52950
Alvaro;71235682;66658
Pablo;71247302;75439
Adrian;71240173;59049
Daniel;71256646;70591
Martin;71248855;76090
Daniel;71260564;64927
Pablo;71248363;57722
Martin;71252507;64551
Mario;71265002;71418
Lucas;71257363;58399
Mateo;71264666;69072
Lucas;71257695;66333
Manuel;71253646;66231
Marco;71253228;62951
Pablo;71254208;75465
Alex;71255812;67325
Javier;71259987;60339
Marco;71242574;60188
Mario;71254294;78510
Adrian;71256688;69576
Mateo;71263905;65447
Hugo;71257750;70736
Pablo;71258657;81755
Izan;71263558;65472
Mateo;71250994;51791
Leo;71241026;59070
Marco;71237459;59374
Leo;71245174;68168
Mario;71248853;64565
Mateo;71265048;70854
Alex;71251041;69554
Mateo;71263367;68857
Marco;71262048;54465
Leo;71244689;61094
Diego;71238630;65101
Izan;71234850;75528
Lucas;71252214;64385
Adrian;71265675;67450
Mateo;71259193;51496
Hugo;71264226;76502
Lucas;71260538;54452
Marco;71246895;55925
Mateo;71241354;79391
Hugo;71240539;50648
Daniel;71262035;72989
Daniel;71258399;60513
Javier;71248963;66409
Alex;71256936;64169
Adrian;71242081;55558
Enzo;71244771;75092
Diego;71253661;82121
Lucas;71250872;51565
Adrian;71248446;58002
Lucas;71246485;57012
Enzo;71257216;75253
Pablo;71260571;74344
Alex;71253945;74567
Diego;71262155;57709
Manuel;71246496;70214
Manuel;71252232;65246
Pablo;71238287;50394
Leo;71254469;53359
Leo;71266772;74145
Leo;71258354;80940
Javier;71258731;58685
Martin;71261911;80750
Pablo;71260089;66212
Mario;71240396;70951
Manuel;71262752;72166
Pablo;71267096;54741
Adrian;71249287;64021
Martin;71252314;54708
Javier;71264293;52833
Marco;71242571;69130
Javier;71252274;81799
Mateo;71252666;74920
Lucas;71243600;51736
Alex;71254285;65769
Javier;71244996;73549
Izan;71240114;65505
Enzo;71261143;59744
Leo;71257151;66938
Adrian;71245817;69027
Daniel;71256634;50852
Mateo;71243907;54727
Diego;71249334;52468
Pablo;71249948;71450
Adrian;71245132;60985
Mario;71262261;51613
Pablo;71255841;54006
Mario;71250464;55876
Enzo;71256043;81092
Alvaro;71264158;76480
Mateo;71251002;72195
Alvaro;71238402;63136
Adrian;71235953;75366
Pablo;71248698;67756
Mateo;71244079;61503
Martin;71254621;72903
Mario;71253276;75924
Daniel;71239053;51650
Enzo;71244370;79976
Izan;71254862;76759
Diego;71262939;81847
Izan;71250337;70615
Diego;71264511;62230
Alex;71253897;67616
Marco;71265109;54019
Hugo;71235007;80895
Marco;71242190;66614
Izan;71248060;71437
Daniel;71254843;78492
Manuel;71266924;51610
Alex;71235578;61636
Daniel;71250979;68692
Leo;71260622;66534
Alvaro;71258535;55456
Alex;71248400;69832
Pablo;71236716;62561
Adrian;71261874;79916
Pablo;71258720;59177
Enzo;71236570;61843
Mario;71259596;75775
Adrian;71250677;59764
Manuel;71265338;55871
Daniel;71242125;58425
Leo;71250018;70983
Alvaro;71260506;80288
Martin;71239557;50663
Adrian;71256114;62545
Marco;71247051;68045
Enzo;71266794;69576
Mario;71239030;50284
Martin;71247698;82667
Lucas;71239429;59913
Mateo;71240893;53207
Alvaro;71242920;59630
Daniel;71256036;66002
Diego;71244680;66051
Lucas;71262212;59492
Mateo;71241175;71979
Mateo;71261307;68354
Marco;71256738;56129
Manuel;71249242;53970
Lucas;71259354;55948
Manuel;71255722;53356
Enzo;71265811;50165
Izan;71262796;57770
Alex;71236065;56947
Manuel;71263675;73704
Hugo;71242985;62306
Manuel;71254053;63800
Pablo;71243504;55746
Martin;71240336;63354
Lucas;71260572;63375
Adrian;71243519;69220
Enzo;71247260;62383
Lucas;71253209;58825
Alex;71247468;55343
Enzo;71262214;67537
Mateo;71256324;55238
Adrian;71253367;78556
Enzo;71238650;72399
Diego;71254798;56635
Lucas;71256081;79678
Javier;71266862;52502
Alvaro;71257637;70720
Diego;71258967;69901
Martin;71250929;50560
Adrian;71247505;79476
Manuel;71265063;78663
Daniel;71241631;57409
Enzo;71235280;64500
Manuel;71257642;60932
Pablo;71262447;77954
Leo;71266665;50300
Leo;71255768;78094
Martin;71250921;70056
Pablo;71263424;53149
Alex;71243659;74857
Javier;71252331;52889
Alex;71254735;78860
Alvaro;71254282;73142
Diego;71260157;52821
Mateo;71266975;78658
Adrian;71259099;74469
Martin;71249287;55565
Alvaro;71255264;71948
Martin;71249146;68455
Mario;71249203;72043
Leo;71234970;60911
Daniel;71266509;50930
David;71243119;77088
Diego;71245462;72472
Mateo;71239907;79075
Lucas;71237215;67428
Mario;71251863;50062
Enzo;71264000;62113
Mario;71258662;56854
Enzo;71255811;78416
Alex;71235123;54627
Javier;71258015;69941
Adrian;71266397;79364
David;71247102;72211
Alex;71257058;62130
Javier;71247862;51700
Hugo;71249435;77671
David;71249086;69522
Enzo;71258142;71160
Mateo;71241551;75186
Izan;71258915;56932
David;71262565;62619
Manuel;71253116;66665
Adrian;71251813;51949
Mario;71248968;53492
David;71250066;63613
David;71265828;80255
Javier;71240785;79371
Alvaro;71263622;61583
Izan;71254386;56037
Alex;71245710;76224
Marco;71265717;81367
Alvaro;71242337;55583
Diego;71262983;53499
Mateo;71259774;59599
Diego;71263527;73789
Lucas;71237758;53539
David;71247286;59580
Hugo;71254593;65205
Izan;71239136;70469
Lucas;71250047;53026
Pablo;71265303;67226
Alex;71239208;63600
Hugo;71262629;71245
Mario;71242019;79954
Adrian;71237368;55633
Alex;71248965;65468
Daniel;71253748;65419
Daniel;71260317;50313
Lucas;71266482;57355
Mateo;71253092;67105
Alex;71236722;65985
Adrian;71243827;78691
Pablo;71261104;57015
Mario;71250764;53053
Alvaro;71257492;75329
Enzo;71263770;81588
Mateo;71256124;56486
Diego;71259703;58962
Manuel;71253132;63268
Mateo;71252369;63024
Adrian;71255435;67942
Alvaro;71245454;51986
Alvaro;71245174;54725
Hugo;71259452;61528
Alvaro;71238155;74723
David;71252457;57769
David;71261891;80260
Martin;71261122;64679
Diego;71266028;81851
Marco;71260741;61963
Marco;71262948;53944
Javier;71264937;82685
Javier;71252716;66784
Javier;71258759;82559
Martin;71257915;52725
Martin;71260016;64586
Diego;71250022;50548
David;71252785;72044
Hugo;71236670;78719
Adrian;71265005;77951
Alvaro;71254685;67040
Diego;71244642;78434
Hugo;71267052;73485
Alvaro;71251689;75185
Diego;71259717;54070
Enzo;71258643;62059
Izan;71246708;52161
Mario;71262713;60559
Adrian;71242066;66504
Adrian;71252880;59283
Izan;71254307;77927
Adrian;71239071;79365
Leo;71253508;81416
Diego;71257908;57269
Leo;71266190;75758
Adrian;71236256;56881
Izan;71241010;57762
Izan;71250280;74375
Enzo;71249153;57891
Javier;71249831;55429
Pablo;71254998;77528
Izan;71235037;72424
Enzo;71247398;71860
Diego;71263771;59709
Marco;71245785;51228
Leo;71241224;64360
Enzo;71261945;50275
Pablo;71266621;55300
Mateo;71237664;59891
Mario;71245790;76312
Lucas;71261419;52873
Diego;71259012;67553
Hugo;71244759;62728
David;71254224;65427
Enzo;71253588;64206
Marco;71259708;73830
Leo;71259387;75407
Javier;71258377;75085
Leo;71265054;66854
Mateo;71235421;78876
Izan;71266861;72412
David;71267046;73498
David;71256751;77838
David;71256488;69672
Izan;71257013;63043
David;71260854;52225
Enzo;71248662;81672
Hugo;71246600;74050
Lucas;71251925;53297
Adrian;71266995;59969
Manuel;71255417;72020
Alex;71251239;72151
Marco;71254607;81035
Leo;71241535;60068
Mateo;71240638;69871
David;71265358;50556
Daniel;71236408;69446
David;71249763;73475
Mateo;71248760;68048
David;71250049;79254
Marco;71264510;79431
Enzo;71239044;69657
Pablo;71266835;64865
Diego;71263450;78663
Alvaro;71264695;50556
Javier;71255143;67212
Mario;71237187;71228
Izan;71254309;74395
David;71241644;69947
Leo;71265382;70457
Enzo;71264937;57383
Diego;71262653;82675
Mario;71255333;62170
Diego;71242995;74430
Izan;71261639;51280
Diego;71248293;63664
Daniel;71254902;70542
Manuel;71265870;59469
Diego;71248677;59852
Lucas;71258858;68643
Mateo;71248201;55688
Izan;71235458;76719
Daniel;71266756;57933
Izan;71256375;68021
Mario;71253038;54093
Martin;71247013;50838
Marco;71263170;76579
David;71248569;77650
Hugo;71246175;81237
Manuel;71266640;56615
Leo;71246671;78453
Lucas;71240501;70426
Leo;71244248;64999
Hugo;71244635;73159
Enzo;71262415;78016
Diego;71259494;61258
Leo;71241110;78644
Mario;71238109;70693
Pablo;71247439;63119
Marco;71263900;81767
Pablo;71266862;77745
Leo;71263331;56199
Javier;71236653;77435
Pablo;71254161;72364
Mario;71260306;65721
Martin;71237230;80985
Marco;71258883;53093
Adrian;71265678;63414
Leo;71249439;56162
Izan;71252787;65778
Mateo;71261908;80627
Izan;71267006;50541
Leo;71236841;68510
Mateo;71237006;69033
Marco;71257977;50248
Daniel;71265490;66869
Manuel;71251786;82326
Diego;71252038;67607
Enzo;71242316;72455
Izan;71250645;53845
Leo;71260840;55618
Enzo;71258759;72110
Manuel;71239958;54921
Leo;71244624;66215
Manuel;71234949;63565
Diego;71242907;72058
Enzo;71262774;73052
Marco;71253921;52353
Alvaro;71261389;73255
Pablo;71244011;76085
Lucas;71237139;75007
Leo;71260568;73186
Alex;71244891;66154
Diego;71236918;70033
Mateo;71241155;67036
Mario;71243603;69856
Martin;71265996;56689
Manuel;71258128;59841
Alex;71259899;73606
Diego;71237978;76113
Mario;71256199;63286
